measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Turkey,Both,All ages,Self-harm,Number,2007,2314.2715775416664,2844.863836204297,1971.9720737680404
Deaths,Estonia,Both,All ages,Road injuries,Number,2014,98.34785331459594,103.92376621320064,92.4647701133834
Deaths,Estonia,Both,All ages,Motor vehicle road injuries,Number,2014,55.9388344413602,59.3940115583063,52.13153107234642
Deaths,Turkey,Both,All ages,Police conflict and executions,Number,1999,3.5326749474942973,4.948801116521517,1.1829948900561937
Deaths,Latvia,Both,All ages,Cardiovascular diseases,Number,2014,16156.659686075129,16845.75633353366,14871.835904511652
Deaths,Latvia,Both,All ages,Road injuries,Number,2014,232.6723941148879,244.16760838788656,221.1335728707346
Deaths,Lithuania,Both,All ages,Liver cancer due to alcohol use,Number,2014,62.43196243989683,77.7808651519307,49.64974341918235
Deaths,Lithuania,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2014,1429.4793046097866,1560.1324048942454,1315.336385020398
Deaths,Latvia,Both,All ages,Police conflict and executions,Number,2001,0.009227260780451657,0.011192208504000182,0.00780622330300819
Deaths,Poland,Both,All ages,Self-harm,Number,2003,7537.795076537445,7687.322701887858,7398.602473861549
Deaths,Mexico,Both,All ages,Road injuries,Number,2009,21489.841339022,21914.499598821218,21072.98135618933
Deaths,Mexico,Both,All ages,Motor vehicle road injuries,Number,2009,7403.17895892544,7592.8614377517715,7240.446197118316
Deaths,Japan,Both,All ages,Motor vehicle road injuries,Number,2014,1834.1613831180919,1903.0548835671618,1714.0597352314894
Deaths,Republic of Korea,Both,All ages,Cardiovascular diseases,Number,2014,63782.937958636445,70077.05581675777,54431.37309974469
Deaths,Republic of Korea,Both,All ages,Road injuries,Number,2014,5798.708921251055,6505.372020888785,5404.48419250165
Deaths,Republic of Korea,Both,All ages,Motor vehicle road injuries,Number,2014,1784.7574534862974,2040.8935310821976,1625.625189481095
Deaths,Australia,Both,All ages,Self-harm,Number,2014,2987.6044742455038,3081.366265288709,2892.1416739541364
Deaths,New Zealand,Both,All ages,Road injuries,Number,2014,332.50758785430713,344.343032767861,320.94412373959955
Deaths,New Zealand,Both,All ages,Motor vehicle road injuries,Number,2014,221.80518599977572,230.81198526528075,212.4912213331802
Deaths,United Kingdom,Both,All ages,Self-harm,Number,2011,5446.740906713702,5514.681578627993,5360.869491092743
Deaths,Chile,Both,All ages,Self-harm,Number,2013,1876.558140271565,1930.2582560249164,1820.9839808027168
Deaths,Turkey,Both,All ages,Motor vehicle road injuries,Number,2013,5501.812227924756,6136.451232908471,4937.184054864269
Deaths,Latvia,Both,All ages,Motor vehicle road injuries,Number,1999,289.9390880134161,305.6982355380584,273.83151762189823
Deaths,Spain,Both,All ages,Liver cancer due to alcohol use,Number,2009,1273.3697107402993,1690.5745275305903,922.3893997215738
Deaths,Spain,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,23429.752841062756,24754.643812456714,21889.88411033173
Deaths,Spain,Both,All ages,Opioid use disorders,Number,2009,590.5447349481077,646.528299144644,541.1811127998255
Deaths,Spain,Both,All ages,Diabetes mellitus,Number,2009,10229.326061933392,11244.147351150854,8686.31248988464
Deaths,Slovakia,Both,All ages,Police conflict and executions,Number,2005,0.000994617561796919,0.0015000661943252232,0.0005004233538089228
Deaths,Belgium,Both,All ages,Liver cancer due to alcohol use,Number,2007,223.58035788435834,276.4736822675385,170.6243607663966
Deaths,Mexico,Both,All ages,Police conflict and executions,Number,2010,60.89243523129097,66.6069467604593,56.13351234070568
Deaths,United Kingdom,Both,All ages,Road injuries,Number,2004,3734.7409923117416,3785.049893843398,3663.5366173320995
Deaths,United Kingdom,Both,All ages,Motor vehicle road injuries,Number,2004,1937.8327040180247,1964.3233676210905,1904.5661357843067
Deaths,Australia,Both,All ages,Self-harm,Number,1998,2765.476607523772,2841.0129251290623,2689.3732540797214
Deaths,Slovenia,Both,All ages,Liver cancer due to alcohol use,Number,2003,51.424362111563326,64.35896312674801,38.79227333236421
Deaths,Slovenia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2003,1147.9044970255945,1213.4632375751753,1080.4283352516588
Deaths,Hungary,Both,All ages,Motor vehicle road injuries,Number,2011,395.1257057874837,418.20706102029436,373.6401593910162
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,2003,3314.75434705198,3646.0138545642926,3019.015345312253
Deaths,United States of America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2003,177445.16586614633,183621.26558325533,165488.2238580681
Deaths,Portugal,Both,All ages,Road injuries,Number,2007,1458.0383717606976,1507.3387670759882,1403.5143762395094
Deaths,Portugal,Both,All ages,Motor vehicle road injuries,Number,2007,528.4290139995356,554.3912378227598,502.879131269081
Deaths,Czechia,Both,All ages,Police conflict and executions,Number,2013,0.11020879326625588,0.1784589364837206,0.07400854825515266
Deaths,Denmark,Both,All ages,Liver cancer due to alcohol use,Number,2004,80.25072606021293,100.38881993132462,62.03853188454622
Deaths,Denmark,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,4011.5062653414743,4200.148215054816,3785.33803879613
Deaths,Denmark,Both,All ages,Opioid use disorders,Number,2004,152.03536753973285,163.982454477377,141.33572911363953
Deaths,Denmark,Both,All ages,Diabetes mellitus,Number,2004,1358.6000903025704,1446.5848900541816,1236.3064222179803
Deaths,Mexico,Both,All ages,Police conflict and executions,Number,2004,44.753643216997844,61.09502042927777,38.28928538431209
Deaths,Luxembourg,Both,All ages,Police conflict and executions,Number,2005,0.00036472710843356195,0.0004960735102339787,0.0002958419543998561
Deaths,France,Both,All ages,Cardiovascular diseases,Number,2004,153754.16798063976,162877.61039676546,136803.45885292673
Deaths,Poland,Both,All ages,Self-harm,Number,2006,7580.53432408528,7712.017176536003,7439.820236077764
Deaths,United Kingdom,Both,All ages,Road injuries,Number,2011,2189.155611979301,2224.1931445523064,2132.96679620155
Deaths,United Kingdom,Both,All ages,Motor vehicle road injuries,Number,2011,1051.4217680846994,1068.8663902955147,1025.2153062973432
Deaths,Belgium,Both,All ages,Police conflict and executions,Number,2001,0.02162820777486763,0.029695772205754548,0.017116842631726508
Deaths,Hungary,Both,All ages,Diabetes mellitus,Number,2007,2819.018696248502,3006.3692793820223,2627.8557368603547
Deaths,Chile,Both,All ages,Cardiovascular diseases,Number,1998,22090.129411883023,22866.214237535016,20811.880680717197
Deaths,Mexico,Both,All ages,Cardiovascular diseases,Number,2011,127320.33887287218,130620.42393948512,120288.65383627932
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,2011,266.0438249807236,383.25986973877446,184.46899997489402
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2011,25776.5144758405,29474.570344067168,22189.177025542966
Deaths,Czechia,Both,All ages,Liver cancer due to alcohol use,Number,2010,284.95704319912943,356.1206273237999,220.18452772114267
Deaths,Czechia,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,6122.068936778617,6501.171905770164,5706.288448713274
Deaths,Mexico,Both,All ages,Road injuries,Number,2011,19984.96308582269,20395.792788015,19590.897380799808
Deaths,Mexico,Both,All ages,Motor vehicle road injuries,Number,2011,6715.977582058915,6880.367938339339,6562.718380842561
Deaths,Hungary,Both,All ages,Police conflict and executions,Number,1999,0.03740249216101027,0.0520737801934885,0.026879016831862758
Deaths,Turkey,Both,All ages,Police conflict and executions,Number,2014,3.9352117188953026,5.045020852205864,1.8205628140628252
Deaths,Czechia,Both,All ages,Cardiovascular diseases,Number,2010,50515.22545878407,52883.44083528144,46284.22400615141
Deaths,Denmark,Both,All ages,Liver cancer due to alcohol use,Number,1997,70.57485162503374,88.78474628622781,54.50044561862577
Deaths,Denmark,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,3839.669175982948,4010.9691208317995,3636.77149677668
Deaths,Denmark,Both,All ages,Opioid use disorders,Number,1997,164.5196862026904,178.8513240677074,150.77846590454098
Deaths,Denmark,Both,All ages,Diabetes mellitus,Number,1997,1023.8663959099677,1080.1548619418115,941.6650124243237
Deaths,Denmark,Both,All ages,Police conflict and executions,Number,1997,0.017267722127383735,0.02347367859536435,0.0137855798347271
Deaths,Finland,Both,All ages,Alcohol use disorders,Number,1997,579.5512810801421,601.273529258074,559.1494644514443
Deaths,Finland,Both,All ages,Opioid use disorders,Number,1997,146.36227179720166,156.96581371247302,136.34591502209275
Deaths,Finland,Both,All ages,Self-harm,Number,1997,1360.2912840733036,1395.862654559605,1321.2761189179337
Deaths,France,Both,All ages,Motor vehicle road injuries,Number,1997,4526.972260191232,4675.493798110274,4361.6844354792365
Deaths,Germany,Both,All ages,Cardiovascular diseases,Number,1997,391206.80877289287,411908.38511818356,352111.1767726716
Deaths,Germany,Both,All ages,Road injuries,Number,1997,9210.859081532322,9455.38395948019,8964.439675137151
Deaths,Germany,Both,All ages,Motor vehicle road injuries,Number,1997,5628.927576078246,5800.64819449427,5465.634861445122
Deaths,Belgium,Both,All ages,Police conflict and executions,Number,2007,0.03570222320266828,0.04843356419453905,0.027186668959383483
Deaths,Greece,Both,All ages,Liver cancer due to alcohol use,Number,1997,130.0143167568888,167.54547227165386,95.72400902184401
Deaths,Greece,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,6888.335473258632,7272.154235678795,6451.610522849232
Deaths,Iceland,Both,All ages,Alcohol use disorders,Number,1997,6.0279305271994446,6.450017330550535,5.643361808087566
Deaths,Iceland,Both,All ages,Opioid use disorders,Number,1997,5.262258222324625,5.8330324651630026,4.737455740422729
Deaths,Iceland,Both,All ages,Diabetes mellitus,Number,1997,20.159052962904006,21.79080053744248,18.017620565610024
Deaths,Hungary,Both,All ages,Self-harm,Number,1998,3366.208025502843,3534.725182154416,3218.1971197592447
Deaths,Iceland,Both,All ages,Police conflict and executions,Number,1997,0.0012478709355852992,0.0016584237876540926,0.0009334894157797611
Deaths,Chile,Both,All ages,Liver cancer due to alcohol use,Number,2006,89.77039051521568,116.67920285633052,64.69394325105995
Deaths,Chile,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2006,2715.045247653555,2896.6945976703323,2532.283670882649
Deaths,Chile,Both,All ages,Alcohol use disorders,Number,2006,449.7826032746342,469.0317032497294,430.63079735471706
Deaths,Chile,Both,All ages,Opioid use disorders,Number,2006,30.067018080411785,32.578440176033276,27.840745074182728
Deaths,Chile,Both,All ages,Diabetes mellitus,Number,2006,2723.6194204805897,2880.040762353917,2525.830850510905
Deaths,Republic of Korea,Both,All ages,Opioid use disorders,Number,2000,114.62738354408019,127.96652857526156,102.52306754249302
Deaths,Republic of Korea,Both,All ages,Diabetes mellitus,Number,2000,10150.935470365945,11107.40242397528,9144.620595929073
Deaths,Netherlands,Both,All ages,Cardiovascular diseases,Number,1999,49795.55492381369,52314.51012566678,44834.925695260186
Deaths,Australia,Both,All ages,Cardiovascular diseases,Number,2010,45974.91396897358,49063.21526268027,39960.21824998425
Deaths,Greece,Both,All ages,Cardiovascular diseases,Number,2013,45982.77426105658,48687.38932796885,40658.236457911305
Deaths,Mexico,Both,All ages,Cardiovascular diseases,Number,2012,131486.47791850037,134833.7150860397,124215.07529541878
Deaths,Mexico,Both,All ages,Road injuries,Number,2012,19780.801937061045,20181.892133225963,19374.924843243494
Deaths,Mexico,Both,All ages,Motor vehicle road injuries,Number,2012,6426.720229206141,6578.50572677132,6278.700805609488
Deaths,Hungary,Both,All ages,Police conflict and executions,Number,2006,0.017703841254931085,0.026171903125457485,0.012922976774822983
Deaths,Czechia,Both,All ages,Police conflict and executions,Number,2001,0.3179249058542206,0.49926932414443836,0.20383726153872148
Deaths,Poland,Both,All ages,Alcohol use disorders,Number,2001,3163.842205498276,3222.9698777032777,3106.337174485651
Deaths,Austria,Both,All ages,Self-harm,Number,2003,1513.963189112103,1563.7799756301565,1460.323985234563
Deaths,Greece,Both,All ages,Liver cancer due to alcohol use,Number,2000,160.36367144752947,208.0762138374154,119.22918655114195
Deaths,Greece,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2000,7306.9232299421155,7691.9552192721385,6838.152154310866
Deaths,Republic of Korea,Both,All ages,Liver cancer due to alcohol use,Number,2004,1599.3556159881111,2152.8897871746985,1125.4286377487986
Deaths,Republic of Korea,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2004,14996.5681859562,16529.1343273155,13657.176554856242
Deaths,Mexico,Both,All ages,Police conflict and executions,Number,2006,48.29006636662341,63.673749484936174,41.67906547935103
Deaths,Netherlands,Both,All ages,Alcohol use disorders,Number,2005,301.76685072697825,315.7553311850487,289.44615401470594
Deaths,Netherlands,Both,All ages,Opioid use disorders,Number,2005,106.07804604358464,116.37472806505062,97.65246137827458
Deaths,Netherlands,Both,All ages,Diabetes mellitus,Number,2005,3864.6565208007273,4177.462339738082,3392.4908245767333
Deaths,Mexico,Both,All ages,Police conflict and executions,Number,2009,57.914061965216604,67.89475851437592,52.495624910161204
Deaths,Hungary,Both,All ages,Police conflict and executions,Number,2004,0.011124643036223176,0.015392315966039915,0.008281120297874537
Deaths,Slovenia,Both,All ages,Cardiovascular diseases,Number,1998,7728.4041681552635,8139.954739142923,7164.423785469978
Deaths,United States of America,Both,All ages,Road injuries,Number,2008,43167.519275091545,43910.19176220836,42150.56293421323
Deaths,United States of America,Both,All ages,Motor vehicle road injuries,Number,2008,30881.254363045984,31424.616925327035,30106.547249659037
Deaths,Estonia,Both,All ages,Liver cancer due to alcohol use,Number,1999,27.62689647287666,35.6268382912968,20.55901465215348
Deaths,Austria,Both,All ages,Cardiovascular diseases,Number,1999,38108.02072526414,39963.11669896986,34201.86826218318
Deaths,Israel,Both,All ages,Police conflict and executions,Number,2003,0.07936968560117848,0.12018886698394259,0.053488232404258276
Deaths,Iceland,Both,All ages,Police conflict and executions,Number,2008,0.0008868067510101269,0.001198861893963165,0.000696561110421366
Deaths,Poland,Both,All ages,Alcohol use disorders,Number,2004,3592.0133901553586,3664.8457931399525,3519.839480055607
Deaths,United States of America,Both,All ages,Police conflict and executions,Number,2010,885.4728848716258,922.6351304363213,854.9621865397693
Deaths,Poland,Both,All ages,Self-harm,Number,2005,7722.583836983917,7863.201589237098,7590.057978957372
Deaths,Belgium,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2009,7449.849951910155,7894.670986917456,6908.660749554438
Deaths,Israel,Both,All ages,Cardiovascular diseases,Number,2010,10282.019216120441,10975.279514371832,8996.37465743074
Deaths,New Zealand,Both,All ages,Police conflict and executions,Number,2005,0.05385541972612138,0.07893481774599487,0.038009557947328215
Deaths,Turkey,Both,All ages,Liver cancer due to alcohol use,Number,2010,249.5468334513017,362.8848223563063,171.23464691942732
Deaths,Turkey,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,2010,24975.527681599047,28642.28526683036,21721.272006300544
Deaths,Australia,Both,All ages,Liver cancer due to alcohol use,Number,2012,536.1655098285121,664.0273283223682,415.0510021518332
